	contributors	coordinates	created_at	entities	extended_entities	favorite_count	favorited	geo	id	id_str	in_reply_to_screen_name	in_reply_to_status_id	in_reply_to_status_id_str	in_reply_to_user_id	in_reply_to_user_id_str	is_quote_status	lang	metadata	place	possibly_sensitive	quoted_status	quoted_status_id	quoted_status_id_str	retweet_count	retweeted	retweeted_status	source	text	truncated	user
0			Thu Dec 01 05:27:16 +0000 2016	{'hashtags': [{'indices': [104, 110], 'text': 'Trump'}, {'indices': [111, 122], 'text': 'TrumpTrain'}], 'urls': [], 'symbols': [], 'user_mentions': [{'id': 25073877, 'indices': [0, 16], 'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id_str': '25073877'}]}		0	False		804195138339737600	804195138339737600	realDonaldTrump			25073877.0	25073877	False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						0	False		"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	@realDonaldTrump do you plan on making sure the army and other branches get paid better? please answer! #Trump #TrumpTrain	False	{'geo_enabled': False, 'protected': False, 'id_str': '778775911', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'location': 'Wv', 'name': 'Michael', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/730246451301748736/YSqSX743_normal.jpg', 'profile_background_tile': False, 'statuses_count': 1589, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': False, 'screen_name': 'NoticeRipsir', 'url': 'http://t.co/IMZYyJeGdG', 'profile_background_color': 'C0DEED', 'utc_offset': -25200, 'contributors_enabled': False, 'profile_text_color': '333333', 'translator_type': 'none', 'description': '#CompCod #LoveLife #CodisLife Living life one day at a time. Just Keep on keeping on!!', 'followers_count': 2509, 'time_zone': 'Arizona', 'created_at': 'Fri Aug 24 18:54:08 +0000 2012', 'profile_link_color': '7400B3', 'is_translation_enabled': False, 'following': False, 'friends_count': 142, 'has_extended_profile': True, 'favourites_count': 145, 'listed_count': 2, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/778775911/1467399668', 'follow_request_sent': False, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'mlp13420.tumblr.com', 'indices': [0, 22], 'url': 'http://t.co/IMZYyJeGdG', 'expanded_url': 'http://mlp13420.tumblr.com'}]}}, 'profile_use_background_image': True, 'id': 778775911, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/730246451301748736/YSqSX743_normal.jpg', 'lang': 'en', 'verified': False, 'profile_sidebar_border_color': 'C0DEED'}
1			Wed Nov 30 22:06:52 +0000 2016	{'hashtags': [{'indices': [0, 6], 'text': 'trump'}, {'indices': [45, 57], 'text': 'burntheflag'}], 'urls': [{'display_url': 'twitter.com/i/web/status/8…', 'indices': [117, 140], 'url': 'https://t.co/k3jzfnh2VM', 'expanded_url': 'https://twitter.com/i/web/status/804084308164116484'}], 'symbols': [], 'user_mentions': []}		0	False		804084308164116484	804084308164116484						True	en	{'iso_language_code': 'en', 'result_type': 'recent'}	{'country_code': 'US', 'full_name': 'West Virginia, USA', 'bounding_box': {'coordinates': [[[-82.644739, 37.201483], [-77.7189303, 37.201483], [-77.7189303, 40.638802], [-82.644739, 40.638802]]], 'type': 'Polygon'}, 'url': 'https://api.twitter.com/1.1/geo/id/2d83c71ce16cd187.json', 'contained_within': [], 'place_type': 'admin', 'id': '2d83c71ce16cd187', 'attributes': {}, 'name': 'West Virginia', 'country': 'United States'}	False	"{'retweet_count': 72630, 'contributors': None, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'favorite_count': 210426, 'id_str': '803567993036754944', 'truncated': False, 'favorited': False, 'retweeted': False, 'lang': 'en', 'user': {'geo_enabled': True, 'protected': False, 'id_str': '25073877', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/530021613/trump_scotland__43_of_70_cc.jpg', 'location': 'New York, NY', 'name': 'Donald J. Trump', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg', 'profile_background_tile': True, 'statuses_count': 34069, 'profile_sidebar_fill_color': 'C5CEC0', 'notifications': False, 'screen_name': 'realDonaldTrump', 'url': 'https://t.co/mZB2hymxC9', 'profile_background_color': '6D5C18', 'utc_offset': -18000, 'contributors_enabled': False, 'profile_text_color': '333333', 'translator_type': 'none', 'description': 'President-elect of the United States', 'followers_count': 16467175, 'time_zone': 'Eastern Time (US & Canada)', 'created_at': 'Wed Mar 18 13:46:38 +0000 2009', 'profile_link_color': '0D5B73', 'is_translation_enabled': True, 'following': False, 'friends_count': 40, 'has_extended_profile': False, 'favourites_count': 45, 'listed_count': 46776, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/530021613/trump_scotland__43_of_70_cc.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/25073877/1479776952', 'follow_request_sent': False, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'DonaldJTrump.com', 'indices': [0, 23], 'url': 'https://t.co/mZB2hymxC9', 'expanded_url': 'http://www.DonaldJTrump.com'}]}}, 'profile_use_background_image': True, 'id': 25073877, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg', 'lang': 'en', 'verified': True, 'profile_sidebar_border_color': 'BDDCAD'}, 'coordinates': None, 'geo': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'text': 'Nobody should be allowed to burn the American flag - if they do, there must be consequences - perhaps loss of citizenship or year in jail!', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'created_at': 'Tue Nov 29 11:55:13 +0000 2016', 'in_reply_to_status_id': None, 'is_quote_status': False, 'in_reply_to_screen_name': None, 'in_reply_to_status_id_str': None, 'place': None, 'entities': {'hashtags': [], 'urls': [], 'symbols': [], 'user_mentions': []}, 'id': 803567993036754944}"	8.03567993036755e+17	803567993036754944	0	False		"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	#trump baiting his protestors? Will they now #burntheflag as a form of protest toward him? If so, the focus of thei… https://t.co/k3jzfnh2VM	True	{'geo_enabled': True, 'protected': False, 'id_str': '1433294610', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'location': 'Lincoln County, WV', 'name': 'Joshua D. Brumfield', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000506328564/224ac7a92a7b02b870d0f45b2d709c47_normal.jpeg', 'profile_background_tile': False, 'statuses_count': 263, 'profile_sidebar_fill_color': '000000', 'notifications': False, 'screen_name': 'jdbrumfield304', 'url': None, 'profile_background_color': '000000', 'utc_offset': -18000, 'contributors_enabled': False, 'profile_text_color': '000000', 'translator_type': 'none', 'description': 'dad, husband, WV Mountaineers, educator, Lincoln County, Boone County, progressive, politics, history, Browns, RedsBaseball, wvmountains and genealogy.', 'followers_count': 113, 'time_zone': 'Eastern Time (US & Canada)', 'created_at': 'Thu May 16 15:07:24 +0000 2013', 'profile_link_color': '3B94D9', 'is_translation_enabled': False, 'following': False, 'friends_count': 144, 'has_extended_profile': True, 'favourites_count': 270, 'listed_count': 0, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1433294610/1396617941', 'follow_request_sent': False, 'entities': {'description': {'urls': []}}, 'profile_use_background_image': False, 'id': 1433294610, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000506328564/224ac7a92a7b02b870d0f45b2d709c47_normal.jpeg', 'lang': 'en', 'verified': False, 'profile_sidebar_border_color': '000000'}
2			Wed Nov 30 01:11:31 +0000 2016	{'hashtags': [{'indices': [12, 18], 'text': 'Trump'}, {'indices': [76, 84], 'text': 'Manchin'}], 'urls': [], 'symbols': [], 'user_mentions': []}		1	False		803768386274689025	803768386274689025						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}	{'country_code': 'US', 'full_name': 'West Virginia, USA', 'bounding_box': {'coordinates': [[[-82.644739, 37.201483], [-77.7189303, 37.201483], [-77.7189303, 40.638802], [-82.644739, 40.638802]]], 'type': 'Polygon'}, 'url': 'https://api.twitter.com/1.1/geo/id/2d83c71ce16cd187.json', 'contained_within': [], 'place_type': 'admin', 'id': '2d83c71ce16cd187', 'attributes': {}, 'name': 'West Virginia', 'country': 'United States'}					0	False		"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	Seeing that #Trump picked a guy named Mnuchin to be on his cabinet, now Joe #Manchin's posturing makes sense. He just misread the shortlist.	False	{'geo_enabled': True, 'protected': False, 'id_str': '17566099', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'location': 'West-by-God Virginia', 'name': 'Lenny', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/802707924346933248/dPlGqsEc_normal.jpg', 'profile_background_tile': False, 'statuses_count': 17455, 'profile_sidebar_fill_color': '252429', 'notifications': False, 'screen_name': 'lennysundahl', 'url': 'https://t.co/HZ0Le89dxh', 'profile_background_color': '1A1B1F', 'utc_offset': -18000, 'contributors_enabled': False, 'profile_text_color': '666666', 'translator_type': 'none', 'description': 'Sportswriter, ex-DJ, would-be politician, son of Marshall and the Motor City Diaspora. Tweets are mine and will almost always talk about one of these things', 'followers_count': 548, 'time_zone': 'Eastern Time (US & Canada)', 'created_at': 'Sun Nov 23 00:49:24 +0000 2008', 'profile_link_color': '2FC2EF', 'is_translation_enabled': False, 'following': False, 'friends_count': 1526, 'has_extended_profile': True, 'favourites_count': 6692, 'listed_count': 11, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/17566099/1457098450', 'follow_request_sent': False, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'instagram.com/lennysundahl', 'indices': [0, 23], 'url': 'https://t.co/HZ0Le89dxh', 'expanded_url': 'http://www.instagram.com/lennysundahl'}]}}, 'profile_use_background_image': True, 'id': 17566099, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/802707924346933248/dPlGqsEc_normal.jpg', 'lang': 'en', 'verified': False, 'profile_sidebar_border_color': '181A1E'}
3			Wed Nov 30 00:53:39 +0000 2016	{'hashtags': [{'indices': [0, 6], 'text': 'trump'}], 'urls': [{'display_url': 'twitter.com/cnnpolitics/st…', 'indices': [42, 65], 'url': 'https://t.co/LFPhgk4NE5', 'expanded_url': 'https://twitter.com/cnnpolitics/status/803737582110707712'}], 'symbols': [], 'user_mentions': []}		1	False		803763892207783936	803763892207783936						True	en	{'iso_language_code': 'en', 'result_type': 'recent'}		False	"{'retweet_count': 110, 'contributors': None, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'favorite_count': 121, 'id_str': '803737582110707712', 'truncated': False, 'favorited': False, 'retweeted': False, 'lang': 'en', 'user': {'geo_enabled': False, 'protected': False, 'id_str': '13850422', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/591311847145406464/NVCpyjyz.png', 'location': 'Washington, D.C.', 'name': 'CNN Politics', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/798122194316435457/Inkfn_Vg_normal.jpg', 'profile_background_tile': True, 'statuses_count': 75478, 'profile_sidebar_fill_color': 'F1F5E7', 'notifications': False, 'screen_name': 'CNNPolitics', 'url': 'https://t.co/KWFMkrEjdY', 'profile_background_color': '100F14', 'utc_offset': -18000, 'contributors_enabled': False, 'profile_text_color': '000000', 'translator_type': 'none', 'description': ""Political news, campaign stories and Washington coverage from CNN's political team."", 'followers_count': 1144471, 'time_zone': 'Eastern Time (US & Canada)', 'created_at': 'Sat Feb 23 03:12:49 +0000 2008', 'profile_link_color': '0000FF', 'is_translation_enabled': False, 'following': False, 'friends_count': 781, 'has_extended_profile': False, 'favourites_count': 176, 'listed_count': 10673, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/591311847145406464/NVCpyjyz.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13850422/1479122071', 'follow_request_sent': False, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'cnn.com/politics', 'indices': [0, 23], 'url': 'https://t.co/KWFMkrEjdY', 'expanded_url': 'http://cnn.com/politics'}]}}, 'profile_use_background_image': True, 'id': 13850422, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/798122194316435457/Inkfn_Vg_normal.jpg', 'lang': 'en', 'verified': True, 'profile_sidebar_border_color': 'FFFFFF'}, 'coordinates': None, 'geo': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'text': 'BREAKING: Trump will nominate Steven Mnuchin, a former Goldman Sachs partner, for treasury secretary, an official tells CNN', 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'created_at': 'Tue Nov 29 23:09:06 +0000 2016', 'in_reply_to_status_id': None, 'is_quote_status': False, 'in_reply_to_screen_name': None, 'in_reply_to_status_id_str': None, 'place': None, 'entities': {'hashtags': [], 'urls': [], 'symbols': [], 'user_mentions': []}, 'id': 803737582110707712}"	8.037375821107077e+17	803737582110707712	0	False		"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	#trump KEEPIN IT REAL for middle America! https://t.co/LFPhgk4NE5	False	{'geo_enabled': False, 'protected': False, 'id_str': '24278162', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000106773718/96e4b5550b22aaea5370390e1cf789ca.gif', 'location': 'WV', 'name': 'shawn taylor', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/800378927562756096/IQfuo6fZ_normal.jpg', 'profile_background_tile': True, 'statuses_count': 13360, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': False, 'screen_name': 'satesq', 'url': None, 'profile_background_color': 'C0DEED', 'utc_offset': -18000, 'contributors_enabled': False, 'profile_text_color': '333333', 'translator_type': 'none', 'description': 'father/commodore/mountaineer/lawyer/Episcopalian struggling with doubt but leaning on faith', 'followers_count': 453, 'time_zone': 'Eastern Time (US & Canada)', 'created_at': 'Fri Mar 13 23:13:45 +0000 2009', 'profile_link_color': '0084B4', 'is_translation_enabled': False, 'following': False, 'friends_count': 908, 'has_extended_profile': False, 'favourites_count': 7456, 'listed_count': 20, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000106773718/96e4b5550b22aaea5370390e1cf789ca.gif', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/24278162/1479683482', 'follow_request_sent': False, 'entities': {'description': {'urls': []}}, 'profile_use_background_image': True, 'id': 24278162, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/800378927562756096/IQfuo6fZ_normal.jpg', 'lang': 'en', 'verified': False, 'profile_sidebar_border_color': 'FFFFFF'}
4			Wed Nov 30 00:02:17 +0000 2016	{'hashtags': [{'indices': [9, 23], 'text': 'SpecialReport'}, {'indices': [99, 105], 'text': 'trump'}], 'urls': [], 'symbols': [], 'user_mentions': [{'id': 1367531, 'indices': [0, 8], 'screen_name': 'FoxNews', 'name': 'Fox News', 'id_str': '1367531'}]}		0	False		803750963353747456	803750963353747456	FoxNews			1367531.0	1367531	False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						0	False		"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	@FoxNews #SpecialReport WOW for once I agree with Charles on the flag tweet !! It is an opinion by #trump that I agree people died for flag!	False	{'geo_enabled': False, 'protected': False, 'id_str': '719670341279289344', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': None, 'location': 'Summersville, WV', 'name': 'Brian tallamy', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/801280397682339840/xU55La_Z_normal.jpg', 'profile_background_tile': False, 'statuses_count': 469, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': False, 'screen_name': 'TallamyBrian', 'url': None, 'profile_background_color': 'F5F8FA', 'utc_offset': None, 'contributors_enabled': False, 'profile_text_color': '333333', 'translator_type': 'none', 'description': 'A humble purveyor of common sense', 'followers_count': 35, 'time_zone': None, 'created_at': 'Mon Apr 11 23:35:54 +0000 2016', 'profile_link_color': '1DA1F2', 'is_translation_enabled': False, 'following': False, 'friends_count': 125, 'has_extended_profile': True, 'favourites_count': 172, 'listed_count': 2, 'profile_background_image_url_https': None, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/719670341279289344/1479875110', 'follow_request_sent': False, 'entities': {'description': {'urls': []}}, 'profile_use_background_image': True, 'id': 719670341279289344, 'default_profile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/801280397682339840/xU55La_Z_normal.jpg', 'lang': 'en', 'verified': False, 'profile_sidebar_border_color': 'C0DEED'}
5			Tue Nov 29 21:30:53 +0000 2016	{'hashtags': [{'indices': [70, 82], 'text': 'Gatlingburg'}, {'indices': [120, 126], 'text': 'Trump'}], 'urls': [], 'symbols': [], 'user_mentions': []}		1	False		803712864250986496	803712864250986496						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						0	False		"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	Are there really people so sick in the head to say that the people of #Gatlingburg deserved the fire b/c they voted for #Trump?	False	{'geo_enabled': True, 'protected': False, 'id_str': '2369177203', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'location': ' WV', 'name': 'ed bailey', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/683340344612630528/mVSMg-ow_normal.jpg', 'profile_background_tile': False, 'statuses_count': 2132, 'profile_sidebar_fill_color': '000000', 'notifications': False, 'screen_name': 'edbailey1957', 'url': None, 'profile_background_color': '000000', 'utc_offset': -18000, 'contributors_enabled': False, 'profile_text_color': '000000', 'translator_type': 'none', 'description': 'Weak in the knees for a Siamese,Loves Astronomy', 'followers_count': 50, 'time_zone': 'Eastern Time (US & Canada)', 'created_at': 'Sun Mar 02 17:28:49 +0000 2014', 'profile_link_color': 'DD2E44', 'is_translation_enabled': False, 'following': False, 'friends_count': 134, 'has_extended_profile': True, 'favourites_count': 816, 'listed_count': 10, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2369177203/1478628257', 'follow_request_sent': False, 'entities': {'description': {'urls': []}}, 'profile_use_background_image': False, 'id': 2369177203, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/683340344612630528/mVSMg-ow_normal.jpg', 'lang': 'en', 'verified': False, 'profile_sidebar_border_color': '000000'}
6			Tue Nov 29 20:50:29 +0000 2016	{'hashtags': [{'indices': [15, 28], 'text': 'shepardsmith'}, {'indices': [34, 40], 'text': 'Obama'}, {'indices': [73, 79], 'text': 'trump'}], 'urls': [], 'symbols': [], 'user_mentions': [{'id': 237568446, 'indices': [3, 13], 'screen_name': 'jimhull33', 'name': 'Jim', 'id_str': '237568446'}]}		0	False		803702697744596992	803702697744596992						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						1	False	"{'retweet_count': 1, 'contributors': None, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'favorite_count': 2, 'id_str': '803700946693828608', 'truncated': False, 'favorited': False, 'retweeted': False, 'lang': 'en', 'user': {'geo_enabled': False, 'protected': False, 'id_str': '237568446', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'location': 'The Mountain State', 'name': 'Jim', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/778577219975319552/ikVeI7a7_normal.jpg', 'profile_background_tile': False, 'statuses_count': 3207, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': False, 'screen_name': 'jimhull33', 'url': None, 'profile_background_color': 'C0DEED', 'utc_offset': None, 'contributors_enabled': False, 'profile_text_color': '333333', 'translator_type': 'none', 'description': ""Don't wait too long....... for anything. Opportunity will pass you by without your consent."", 'followers_count': 583, 'time_zone': None, 'created_at': 'Thu Jan 13 03:45:15 +0000 2011', 'profile_link_color': '1DA1F2', 'is_translation_enabled': False, 'following': False, 'friends_count': 794, 'has_extended_profile': False, 'favourites_count': 314, 'listed_count': 0, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/237568446/1411493294', 'follow_request_sent': False, 'entities': {'description': {'urls': []}}, 'profile_use_background_image': True, 'id': 237568446, 'default_profile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/778577219975319552/ikVeI7a7_normal.jpg', 'lang': 'en', 'verified': False, 'profile_sidebar_border_color': 'C0DEED'}, 'coordinates': None, 'geo': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'text': '#shepardsmith wtf? #Obama ransacked the constitution, but #trump says something patriotic in nature.. and you call him out?', 'source': '<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>', 'created_at': 'Tue Nov 29 20:43:32 +0000 2016', 'in_reply_to_status_id': None, 'is_quote_status': False, 'in_reply_to_screen_name': None, 'in_reply_to_status_id_str': None, 'place': None, 'entities': {'hashtags': [{'indices': [0, 13], 'text': 'shepardsmith'}, {'indices': [19, 25], 'text': 'Obama'}, {'indices': [58, 64], 'text': 'trump'}], 'urls': [], 'symbols': [], 'user_mentions': []}, 'id': 803700946693828608}"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	RT @jimhull33: #shepardsmith wtf? #Obama ransacked the constitution, but #trump says something patriotic in nature.. and you call him out?	False	{'geo_enabled': False, 'protected': False, 'id_str': '3041648696', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'location': 'Branford, CT', 'name': 'GoHome ToMommy', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/716381093989986305/onycjndQ_normal.jpg', 'profile_background_tile': False, 'statuses_count': 27622, 'profile_sidebar_fill_color': '000000', 'notifications': False, 'screen_name': 'reimagination1', 'url': 'https://t.co/B6GReXwCvs', 'profile_background_color': '000000', 'utc_offset': None, 'contributors_enabled': False, 'profile_text_color': '000000', 'translator_type': 'none', 'description': 'I am a Christian, a wife, a mother, a daughter, a sister, and an entrepreneur who voted to #MakeAmericaGreatAgain! No lists or I will report', 'followers_count': 1462, 'time_zone': None, 'created_at': 'Wed Feb 25 17:36:33 +0000 2015', 'profile_link_color': 'F58EA8', 'is_translation_enabled': False, 'following': False, 'friends_count': 2252, 'has_extended_profile': False, 'favourites_count': 2163, 'listed_count': 61, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3041648696/1459633510', 'follow_request_sent': False, 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'ChiciLeaks.COM', 'indices': [0, 23], 'url': 'https://t.co/B6GReXwCvs', 'expanded_url': 'http://WWW.ChiciLeaks.COM'}]}}, 'profile_use_background_image': False, 'id': 3041648696, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/716381093989986305/onycjndQ_normal.jpg', 'lang': 'en', 'verified': False, 'profile_sidebar_border_color': '000000'}
7			Tue Nov 29 20:43:32 +0000 2016	{'hashtags': [{'indices': [0, 13], 'text': 'shepardsmith'}, {'indices': [19, 25], 'text': 'Obama'}, {'indices': [58, 64], 'text': 'trump'}], 'urls': [], 'symbols': [], 'user_mentions': []}		2	False		803700946693828608	803700946693828608						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						1	False		"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>"	#shepardsmith wtf? #Obama ransacked the constitution, but #trump says something patriotic in nature.. and you call him out?	False	"{'geo_enabled': False, 'protected': False, 'id_str': '237568446', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'location': 'The Mountain State', 'name': 'Jim', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/778577219975319552/ikVeI7a7_normal.jpg', 'profile_background_tile': False, 'statuses_count': 3207, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': False, 'screen_name': 'jimhull33', 'url': None, 'profile_background_color': 'C0DEED', 'utc_offset': None, 'contributors_enabled': False, 'profile_text_color': '333333', 'translator_type': 'none', 'description': ""Don't wait too long....... for anything. Opportunity will pass you by without your consent."", 'followers_count': 583, 'time_zone': None, 'created_at': 'Thu Jan 13 03:45:15 +0000 2011', 'profile_link_color': '1DA1F2', 'is_translation_enabled': False, 'following': False, 'friends_count': 794, 'has_extended_profile': False, 'favourites_count': 314, 'listed_count': 0, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/237568446/1411493294', 'follow_request_sent': False, 'entities': {'description': {'urls': []}}, 'profile_use_background_image': True, 'id': 237568446, 'default_profile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/778577219975319552/ikVeI7a7_normal.jpg', 'lang': 'en', 'verified': False, 'profile_sidebar_border_color': 'C0DEED'}"
8			Tue Nov 29 18:40:55 +0000 2016	{'hashtags': [{'indices': [44, 51], 'text': 'Grinch'}, {'indices': [78, 84], 'text': 'Trump'}, {'indices': [102, 112], 'text': 'Christmas'}, {'indices': [113, 125], 'text': 'MusicMonday'}], 'urls': [], 'symbols': [], 'user_mentions': []}		2	False		803670089816035332	803670089816035332						False	en	{'iso_language_code': 'en', 'result_type': 'recent'}						0	False		"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	"Just realized that if someone recorded ""Mr. #Grinch"" but replaced it with Mr. #Trump, it'd be perfect #Christmas #MusicMonday"	False	{'geo_enabled': True, 'protected': False, 'id_str': '131287646', 'default_profile_image': False, 'is_translator': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'location': 'West Virginia', 'name': 'That bald girl', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/802682693368549377/snMJE8MZ_normal.jpg', 'profile_background_tile': False, 'statuses_count': 5786, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': False, 'screen_name': 'grrlnamedGO', 'url': None, 'profile_background_color': 'C0DEED', 'utc_offset': -18000, 'contributors_enabled': False, 'profile_text_color': '333333', 'translator_type': 'none', 'description': 'Optimist. Hang out pro. Data junkie. Lipstick collector. Coffee lover. Feminist. Dances even if *everyone* is watching.', 'followers_count': 417, 'time_zone': 'Eastern Time (US & Canada)', 'created_at': 'Fri Apr 09 21:00:19 +0000 2010', 'profile_link_color': '1DA1F2', 'is_translation_enabled': False, 'following': False, 'friends_count': 503, 'has_extended_profile': False, 'favourites_count': 4530, 'listed_count': 31, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/131287646/1480209443', 'follow_request_sent': False, 'entities': {'description': {'urls': []}}, 'profile_use_background_image': True, 'id': 131287646, 'default_profile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/802682693368549377/snMJE8MZ_normal.jpg', 'lang': 'en', 'verified': False, 'profile_sidebar_border_color': 'C0DEED'}
